unty_atch_file_no,atch_file_sqno,bsne_clsf_cd,atch_file_knd_cd,atch_file_nm,orgnl_atch_file_nm,file_extn_nm,file_sz,encr_bef_file_sz,img_url,atch_file_dscr,mcsc_chck_id_val,dwnld_prms_yn,kbrdr_id,kbrdr_nm,inpt_dt,atch_file_path_nm,tbl_nm,col_nm,atch_file_rmrk_cn
5eb6ea95-d1e0-45f2-97e2-7160f0c5ab27,1,업130031,첨020033,5715b90bfc384cc9ba77dde737836286.hwp,법무사 지침서.hwp,.hwp,65024,,,,,,UN00000568032,정재영,2026-01-26 10:59:47,/data/Attachfiles/a/2026/01/26/5715b90bfc384cc9ba77dde737836286.hwp,c,d,
5eb6ea95-d1e0-45f2-97e2-7160f0c5ab27,2,업130031,첨020297,8520c4aec115425fa4a1c97167e59634.hwp,▣  법무사공고.hwp,.hwp,84480,,,,,,UN00000568032,정재영,2026-01-26 11:00:01,/data/Attachfiles/a/2026/01/26/8520c4aec115425fa4a1c97167e59634.hwp,c,d,
2a67a39e-b673-44fe-b96f-894950d77a40,1,업130031,첨020297,320cefeb036e4f8289e6475015f77457.hwp,부대업무공고.hwp,.hwp,933888,,,,,,UN00000568013,윤명자,2026-01-26 10:35:05,/data/Attachfiles/a/2026/01/26/320cefeb036e4f8289e6475015f77457.hwp,c,d,
2a67a39e-b673-44fe-b96f-894950d77a40,2,업130031,첨020033,ea0fcf36069f472e84b3da165ce6e14d.hwp,부대업무지침서.hwp,.hwp,907776,,,,,,UN00000568013,윤명자,2026-01-26 10:35:05,/data/Attachfiles/a/2026/01/26/ea0fcf36069f472e84b3da165ce6e14d.hwp,c,d,
d1b8024c-9072-4d0a-a899-8086f633e789,1,업130031,첨020297,bf200d73ce444316ab38438252d95ac1.hwp,1. 현장설명서(안).hwp,.hwp,8524288,,,,,,UN00000213212,최영우,2026-01-26 09:26:21,/data/Attachfiles/a/2026/01/26/bf200d73ce444316ab38438252d95ac1.hwp,c,d,
d1b8024c-9072-4d0a-a899-8086f633e789,2,업130031,첨020109,0e78c419bbba4f8783f0dfbb2429c656.hwp,2. 입찰서.hwp,.hwp,11776,,,,,,UN00000213212,최영우,2026-01-26 09:26:21,/data/Attachfiles/a/2026/01/26/0e78c419bbba4f8783f0dfbb2429c656.hwp,c,d,
7233dc6b-1751-47e0-8e3b-994cc2bf218f,1,업130031,첨020297,6104a0b903a049ee806fb5efcc666371.pdf,주택도시보증공사(HUG) 정비사업비(이주비사업비) 대출보증 행정대행용역 입찰공고.pdf,.pdf,46442,,,,,,CM031344G0001,윤형무,2026-01-23 14:51:55,/data/Attachfiles/a/2026/01/23/6104a0b903a049ee806fb5efcc666371.pdf,c,d,
7233dc6b-1751-47e0-8e3b-994cc2bf218f,2,업130031,첨020109,438ba82ec36d4278b75e087d5572e4d0.pdf,주택도시보증공사(HUG) 정비사업비(이주비사업비) 용역업체 선정을 위한 입찰지침서.pdf,.pdf,75341,,,,,,CM031344G0001,윤형무,2026-01-23 14:51:56,/data/Attachfiles/a/2026/01/23/438ba82ec36d4278b75e087d5572e4d0.pdf,c,d,
7233dc6b-1751-47e0-8e3b-994cc2bf218f,3,업130031,첨020109,a76d2fe5ce0a49eda74cefc96879ec21.hwp,주택도시보증공사(HUG) 정비사업비(이주비사업비) 대출보증 행정대행용역 입찰공고 별지서식.hwp,.hwp,93696,,,,,,CM031344G0001,윤형무,2026-01-23 14:51:56,/data/Attachfiles/a/2026/01/23/a76d2fe5ce0a49eda74cefc96879ec21.hwp,c,d,
384f05dc-dcdb-443e-84cd-603bc46649ee,1,업130031,첨020033,b6b4e03f8e8f4a2f928e8fdc5b2b6760.hwp,석면사전지침서.hwp,.hwp,913408,,,,,,UN00000568013,윤명자,2026-01-22 16:37:52,/data/Attachfiles/a/2026/01/22/b6b4e03f8e8f4a2f928e8fdc5b2b6760.hwp,c,d,
384f05dc-dcdb-443e-84cd-603bc46649ee,2,업130031,첨020297,025aa0b23f8945b69df4db692396b921.hwp,석면사전공고.hwp,.hwp,947712,,,,,,UN00000568013,윤명자,2026-01-22 16:37:52,/data/Attachfiles/a/2026/01/22/025aa0b23f8945b69df4db692396b921.hwp,c,d,
dd87e533-92a9-4a74-ae08-489a11b4d160,1,업130031,첨020297,50aeb094345f4bada21caa3bc24d7f35.hwp,세무법인 공고.hwp,.hwp,81920,,,,,,UN00000568013,윤명자,2026-01-22 16:17:51,/data/Attachfiles/a/2026/01/22/50aeb094345f4bada21caa3bc24d7f35.hwp,c,d,
dd87e533-92a9-4a74-ae08-489a11b4d160,2,업130031,첨020033,b736c232bca34950a718582cdcc1f63f.hwp,세무법인 지침서.hwp,.hwp,65024,,,,,,UN00000568013,윤명자,2026-01-22 16:17:51,/data/Attachfiles/a/2026/01/22/b736c232bca34950a718582cdcc1f63f.hwp,c,d,
4d66bdd4-a058-4b35-a98e-89a3003e81f6,1,업130031,첨020297,5ad8efc098854ecb99f321015f0d2116.hwp,이주범죄공고.hwp,.hwp,65024,,,,,,UN00000568013,윤명자,2026-01-22 16:32:10,/data/Attachfiles/a/2026/01/22/5ad8efc098854ecb99f321015f0d2116.hwp,c,d,
4d66bdd4-a058-4b35-a98e-89a3003e81f6,2,업130031,첨020033,8a9a928fc4a642e49873e0e2f36a0bc5.hwp,이주범죄지침서.hwp,.hwp,103936,,,,,,UN00000568013,윤명자,2026-01-22 16:32:10,/data/Attachfiles/a/2026/01/22/8a9a928fc4a642e49873e0e2f36a0bc5.hwp,c,d,
840a8388-a5f1-44a1-bc57-fa18aebaeb97,1,업130031,첨020297,46bf18a8fed8407fb0104a21f295db27.hwp,부대업무용역설계등 공고.hwp,.hwp,81408,,,,,,UN00000568755,고나현,2026-01-22 16:54:07,/data/Attachfiles/a/2026/01/22/46bf18a8fed8407fb0104a21f295db27.hwp,c,d,
840a8388-a5f1-44a1-bc57-fa18aebaeb97,2,업130031,첨020033,03f242f9e3a844c3ba96ea14c98cbc9e.hwp,부대업무용역 지침서.hwp,.hwp,52224,,,,,,UN00000568755,고나현,2026-01-22 16:54:08,/data/Attachfiles/a/2026/01/22/03f242f9e3a844c3ba96ea14c98cbc9e.hwp,c,d,
18fc7259-741c-4d7f-88a8-524544627da1,1,업130031,첨020297,2dad5ce0356f43f5abed335b1a1b606c.hwp,석면조사등공고.hwp,.hwp,85504,,,,,,UN00000568755,고나현,2026-01-22 16:48:34,/data/Attachfiles/a/2026/01/22/2dad5ce0356f43f5abed335b1a1b606c.hwp,c,d,
18fc7259-741c-4d7f-88a8-524544627da1,2,업130031,첨020033,0e6b265b01f647a8a6b2fb7129af8cc3.hwp,석면조사등지침서.hwp,.hwp,50688,,,,,,UN00000568755,고나현,2026-01-22 16:48:35,/data/Attachfiles/a/2026/01/22/0e6b265b01f647a8a6b2fb7129af8cc3.hwp,c,d,
